,file_name,caption
160687,COCO_val2014_000000380088.jpg,"A man with short sleeves and a hat, standing next to a cow in high grass."
147635,COCO_val2014_000000051324.jpg,A woman sits on a bus talking on her phone.
125390,COCO_val2014_000000500583.jpg,A trio of men ride in a horse-drawn cart uphill
150960,COCO_val2014_000000516430.jpg,A Volkswagen beetle with the hood and doors open.
92381,COCO_val2014_000000122869.jpg,"A break room with tables, chairs, microwave and a coffee maker."
97239,COCO_val2014_000000110415.jpg,A baby with breathing assistance strapped to its face in a hospital.
18140,COCO_val2014_000000434142.jpg,A person picking up a slice of small pizza.
112131,COCO_val2014_000000445019.jpg,A batter getting ready to swing at a pitch at a baseball game 
183092,COCO_val2014_000000169233.jpg,A man riding a surfboard on top of a wave.
62000,COCO_val2014_000000049683.jpg,A black and yellow bike making a turn on the track
117280,COCO_val2014_000000428612.jpg,A wooden table next to a window with a vase filled with purple flowers.
45068,COCO_val2014_000000325831.jpg,a table that has a very large piece of pizza on it
71844,COCO_val2014_000000063565.jpg,People are on the beach in bathing suits.
117822,COCO_val2014_000000374593.jpg,this is a man and woman eating some barbecue
58234,COCO_val2014_000000212112.jpg,Old pickup truck and cars at a car show. 
110368,COCO_val2014_000000480551.jpg,A white plate topped with slices of pizza.
179757,COCO_val2014_000000385962.jpg,A white toilet sitting next to a bidet in a bathroom.
118071,COCO_val2014_000000330265.jpg,"A collage of a bathroom's counter, sink, toilet paper and toilet."
157562,COCO_val2014_000000234230.jpg,A technician holds sound gear over a fence as a tennis player walks by.
127552,COCO_val2014_000000106920.jpg,four pizzas on a counter near an oven.
146824,COCO_val2014_000000007519.jpg,A man in a diner holding two baskets of sandwiches.
170732,COCO_val2014_000000002640.jpg,Passenger train riding on top of a bridge with a city view behind it. 
109097,COCO_val2014_000000576461.jpg,Picture from inside the front seat of a car driving down a highway.
49555,COCO_val2014_000000350668.jpg,A man in yellow is snowboarding down a hill
62860,COCO_val2014_000000016631.jpg,a black and white photo of some people signs and buildings
33601,COCO_val2014_000000184313.jpg,A horse and carriage going down the street.
120236,COCO_val2014_000000495546.jpg,a female wearing black and a red and white umbrella
103748,COCO_val2014_000000080096.jpg,A yellow train driving through the brush on railroad tracks.
74225,COCO_val2014_000000374266.jpg,A horse alks along a chain linked fence in the grass.
188377,COCO_val2014_000000218766.jpg,A woman in a blackshirt and white skirt playing tennis.
117363,COCO_val2014_000000062623.jpg,The man sleeps with his laptop on his stomach.
19364,COCO_val2014_000000405440.jpg,"A remote control, various electronic componets, and a computer keyboard sitting on a map."
134706,COCO_val2014_000000301926.jpg,A street with a metal fence and many buildings.
61401,COCO_val2014_000000196091.jpg,The potted plant is next to three figurines.
103990,COCO_val2014_000000428168.jpg,A long train is driving away from a nuclear power plant.
146191,COCO_val2014_000000339009.jpg,A little girl rides a horse being led by a young lady.
172045,COCO_val2014_000000347370.jpg,A person that is holding a lime in their hand.
18890,COCO_val2014_000000329475.jpg,Doughnuts sitting on a table in a bakery.
150754,COCO_val2014_000000279208.jpg,some zebras and an elephant some rocks dirt and trees
55167,COCO_val2014_000000232598.jpg,A man serves a pizza that is partially gone. 
170588,COCO_val2014_000000060730.jpg,A street sign displaying multiple cities and their directions.
74753,COCO_val2014_000000408773.jpg,A man in a plaid shirt riding a skateboard.
196303,COCO_val2014_000000515670.jpg,An open appliance door has a white sign reading 'stop' attached to it.
180489,COCO_val2014_000000483941.jpg,A red and white fire hydrant sitting on a field of grass.
199821,COCO_val2014_000000291202.jpg,A black and white photo of Martin Luther King standing in front of the Abraham Lincoln Monument.
182837,COCO_val2014_000000447917.jpg,Two girls and a boy have fun at soccer practice
33427,COCO_val2014_000000124452.jpg,A person catches a frisbee while leaping up from a lawn.
50629,COCO_val2014_000000000192.jpg,A man that is standing in the dirt near a plate.
140016,COCO_val2014_000000040517.jpg,A long stretch of highway over a river.
136538,COCO_val2014_000000455847.jpg,A woman wearing skis standing behind a child also wearing skis.
35709,COCO_val2014_000000382973.jpg,A child on a  bench with a clock tower in the background. 
120323,COCO_val2014_000000206809.jpg,A polar bear relaxing in a pool of water.
16521,COCO_val2014_000000169226.jpg,Gorgeous night scene with streaming lights leading to a clock tower.
26518,COCO_val2014_000000361400.jpg,A traffic light is showing a green arrow.
105241,COCO_val2014_000000200717.jpg,A man is running in the grass playing with a Frisbee.
61929,COCO_val2014_000000178982.jpg,Two motorcycles going through the tunnel at night.
25590,COCO_val2014_000000487385.jpg,"a plate of food with a book next to it, and an eyeglass case in front"
35284,COCO_val2014_000000186977.jpg,A man holding a tennis racquet in front of a house.
840,COCO_val2014_000000091227.jpg,A giraffe stands alone near a rocky hill.
47691,COCO_val2014_000000188290.jpg,a yellow and red trains engine on its track and trees and signs
189110,COCO_val2014_000000218060.jpg,A woman with glasses using cellphone to take a picture.
149749,COCO_val2014_000000169683.jpg,a pink pig is eating something on the ground
185189,COCO_val2014_000000529691.jpg,A row of park benches on the side of a green grassy hill. 
44491,COCO_val2014_000000476722.jpg,People who are on skis and snowboards in the snow. 
85046,COCO_val2014_000000496575.jpg,A line of skiiers on the slopes and their skiis.
191019,COCO_val2014_000000552507.jpg,Street sign in front of a large building and clear skies.
93360,COCO_val2014_000000308420.jpg,A herd of giraffe standing on top of a dirty field.
11237,COCO_val2014_000000257629.jpg,A bench that has three books and a laptop sitting on it.
100938,COCO_val2014_000000395462.jpg,A man is standing next to a tree with a surfboard.
180014,COCO_val2014_000000333746.jpg,Red stoplights that are next to a train.
152220,COCO_val2014_000000010698.jpg,A man riding a large wave on a surfboard in the ocean.
150134,COCO_val2014_000000234719.jpg,"There is a room with various items in the picture.
"
37387,COCO_val2014_000000028499.jpg,"A photo of a ""no entry"" road sign and the top of a building and treetops."
24579,COCO_val2014_000000416304.jpg,Two men playing a game with Wii remote controllers.
105043,COCO_val2014_000000363640.jpg,A young girl is leaping up to catch a Frisbee on the beach.
202210,COCO_val2014_000000390350.jpg,A young boy sitting on top of a rug near a bed.
148844,COCO_val2014_000000318910.jpg,A clock is shown with an ad for bicycle cigarettes as its background.
64050,COCO_val2014_000000353446.jpg,A group of lawn chairs sitting on a beach.
100924,COCO_val2014_000000443605.jpg,There are two donuts on a Starbucks bag.
144647,COCO_val2014_000000191296.jpg,An old metal water hydrant in a weedy field.
16416,COCO_val2014_000000413734.jpg,An airplane ready to have passengers board it. 
63095,COCO_val2014_000000458240.jpg,Ducks standing and swimming in a pond. 
170456,COCO_val2014_000000044269.jpg,People are getting off a bus in the evening.
57897,COCO_val2014_000000125375.jpg,A train pulling into a train station with people waiting on the platform.
20517,COCO_val2014_000000297578.jpg,A man lighting a cigarette as he walks on a city street.
60847,COCO_val2014_000000498665.jpg,The laptop is left open on the desk in  the room. 
78717,COCO_val2014_000000252332.jpg,A large oval Stop sign near some trees.
2571,COCO_val2014_000000016716.jpg,Three zebras are standing together in a grassy area.
15141,COCO_val2014_000000483476.jpg,Man and woman opening their mouth towards a hairdryer. 
91389,COCO_val2014_000000205693.jpg,A pair of remotes sitting on a leather cushion.
27861,COCO_val2014_000000374649.jpg,Multicolored bags and luggage carelessly strewn on the floor.
180449,COCO_val2014_000000039811.jpg,A British bus makes its way down the road. 
199690,COCO_val2014_000000461254.jpg,The plate is filled with tasty looking foods.
181841,COCO_val2014_000000331648.jpg,Woman holding umbrella walking on paved roadway next to wall.
3550,COCO_val2014_000000515579.jpg,A man throwing a ball while smiling and on a field. 
18657,COCO_val2014_000000572811.jpg,there is a woman holding food at a table
172990,COCO_val2014_000000461839.jpg,A computer desk with a desktop computer on top of it.
124344,COCO_val2014_000000085328.jpg,A train parked at an outdoor platform with buildings surrounding it.
197370,COCO_val2014_000000388721.jpg,Two zebra laying and standing on a lush green field.
5293,COCO_val2014_000000090255.jpg,An older lady in an apron smiling in a kitchen.
132902,COCO_val2014_000000574010.jpg,A tall building with giant clock tower sitting above it.
84751,COCO_val2014_000000172935.jpg,The person is doing tricks on the water skiing. 
174900,COCO_val2014_000000156071.jpg,We are looking through the bars of a fence into a rodeo arena.
145269,COCO_val2014_000000058089.jpg,a parking meter with a red zone 3 tag
187233,COCO_val2014_000000236721.jpg,This tray includes several different items for a full breakfast.
182258,COCO_val2014_000000156302.jpg,Fresh fruits and vegetables displayed in a market.
71164,COCO_val2014_000000575882.jpg,Two people are sitting on a couch together
25842,COCO_val2014_000000415904.jpg,A silver car driving down a rain soaked street with bikes on top of it.
31142,COCO_val2014_000000198775.jpg,A small car in a small parking space.
116278,COCO_val2014_000000003091.jpg,a white plate topped with a piece of chocolate covered cake.
26163,COCO_val2014_000000413822.jpg,Man in period costume rides vintage motorcycle with German flag on back
88990,COCO_val2014_000000541478.jpg,A man is smiling while holding a picture of a library card.
58556,COCO_val2014_000000110434.jpg,A man inside an elevator holding a mobile device.
114823,COCO_val2014_000000133928.jpg,A yellow duck boat floating on top of a lake.
146140,COCO_val2014_000000266920.jpg,a bunch of zebras are standing in a field
61759,COCO_val2014_000000261115.jpg,An unfinished bathroom with a widow and bathtub.
92714,COCO_val2014_000000282150.jpg,A blue and black motorcycle has a leather seat.
128075,COCO_val2014_000000138517.jpg,A woman is drinking out of a wine goblet.
27051,COCO_val2014_000000517967.jpg,A picture of a woman in a good frame
91418,COCO_val2014_000000383842.jpg,Several professionally dressed men watching a woman holding a Wii controller
146129,COCO_val2014_000000368193.jpg,Three people riding three horses waiting at an intersection to cross.
27384,COCO_val2014_000000502798.jpg,"Two steer lie on short grass, facing opposite directions, next to a high fence. "
151194,COCO_val2014_000000224567.jpg,A brown dog is catching a blue Frisbee.
149711,COCO_val2014_000000242644.jpg,The infamous Big Ben clock tower towering over the city of London.
131488,COCO_val2014_000000042661.jpg,A person standing on a snowboard with knees bent and arms out on the snow with trees and snowy hills behind.
101501,COCO_val2014_000000487659.jpg,A man holding holding a tennis racquet on a tennis court.
165050,COCO_val2014_000000306716.jpg,there is a woman standing by a trains window
172394,COCO_val2014_000000485509.jpg,Several people are cross country skiing on a trail
201410,COCO_val2014_000000242100.jpg,Two zebras graze in a clearing in the wilderness.
82320,COCO_val2014_000000172886.jpg,An orderly bathroom with two sinks and a large mirror.
116202,COCO_val2014_000000244586.jpg,Two men are paying for their pastries at a counter.
174648,COCO_val2014_000000193599.jpg,A pink stuffed animal sitting at the bottom of a toilet.
86850,COCO_val2014_000000338592.jpg,A tower with four sides with clocks and a weather vein at the top.
64320,COCO_val2014_000000381971.jpg,A horse and carriage with people riding in it.
138557,COCO_val2014_000000329931.jpg,The woman is out in the kitchen looking for something. 
60053,COCO_val2014_000000347174.jpg,A tattooed woman lying down on a bed in a bedroom.
